"","year","longitude","latitude","bottom_depth","peak_timing","SSTcumanom45","spring_ice_fraction","ice_retreat_timing","bloom_type","bsregion"
"392",1999,-165.485677092057,56.7446849151442,-75.4627668663178,149,-74.6297263888889,0.102192040598291,82,"ice_free","3"
"393",1999,-164.561597593961,56.7415289419324,-73.4007032955806,157,-89.8747763888889,0.192362334032145,83,"ice_free","3"
"394",1999,-163.553956700683,56.7244089332374,-73.066676643121,157,-122.401677777778,0.280065911306043,87,"ice_free","3"
"395",1999,-162.55737241118,56.6717145504141,-70.7297170603053,133,-134.468527777778,0.319997115968427,91,"ice_free","3"
"396",1999,-161.56377716836,56.7041651216851,-70.9776189889535,125,-158.151945833333,0.344266203703704,95,"ice_free","3"
"397",1999,-160.592195369241,56.8048871378363,-65.0931124713487,165,-168.276893055556,0.430413425925926,125,"ice_free","3"
"402",1999,-172.460396868096,57.3278424764522,-124.83457606881,165,-49.0032708333333,0,0,"ice_free","8"
"403",1999,-171.516151358853,57.2001703634732,-118.779808453684,141,-50.6169777777778,0,0,"ice_free","8"
"404",1999,-170.548066143292,57.2716560035671,-69.727441329314,157,-55.8428722222222,0,0,"ice_free","5"
"405",1999,-169.519739885311,57.2014252855677,-64.4924566867612,141,-47.6157402777778,0,0,"ice_free","5"
"406",1999,-168.579414509716,57.2481857681179,-75.8715778664705,149,-27.4656472222222,0,0,"ice_free","3"
"407",1999,-167.552023540217,57.2339111941161,-73.8537521219161,149,-42.8074416666667,0,0,"ice_free","3"
"408",1999,-166.411689759502,57.2005188298931,-72.8156094368456,149,-64.0731125,0.188259102322662,89,"ice_free","3"
"409",1999,-165.637882676479,57.1657248458664,-73.5224558485952,165,-86.0438291666667,0.269804422773838,124,"ice_free","3"
"411",1999,-163.602410036994,57.1925646195395,-64.1335012569629,133,-112.102852777778,0.51327251984127,100,"ice_free","3"
"412",1999,-162.548621776453,57.3013587571892,-54.7113353671469,133,-127.775775,0.468219880800341,117,"ice_full","2"
"413",1999,-161.414103608704,57.2101487799499,-57.8707539460229,149,-163.022358333333,0.482860090601354,123,"ice_free","3"
"414",1999,-160.55718835255,57.2329652610311,-58.9845794117721,141,-175.2391875,0.595081211419753,126,"ice_full","3"
"415",1999,-159.434974020347,57.2733394329045,-48.9079438381665,149,-168.379088888889,0.619346888555222,141,"ice_full","2"
"419",1999,-172.495492636654,57.7049177527229,-113.587749780315,133,-45.5605583333333,0,0,"ice_free","8"
"420",1999,-171.541028260957,57.7404028519367,-98.8364867215519,125,-42.7721333333333,0.0226379276522285,89,"ice_free","6"
"421",1999,-170.55291761433,57.7730647521233,-81.3622920668222,125,-55.8441333333333,0.0738118479394888,101,"ice_free","6"
"422",1999,-169.475758811633,57.7372496150318,-69.0961439206371,125,-49.6104111111111,0,0,"ice_free","6"
"423",1999,-168.527499139077,57.7096518133443,-74.240604042712,125,-34.4998166666667,0.124861639051332,87,"ice_free","6"
"424",1999,-167.518209929803,57.7026395849839,-62.6788433669616,165,-61.1968652777778,0.25137679463171,119,"ice_free","3"
"425",1999,-166.58915209038,57.7516870263022,-57.7422917815629,165,-91.8543805555556,0.435819124310481,124,"ice_free","3"
"426",1999,-165.573529351467,57.6982391799137,-58.1468876853295,165,-98.4222236111111,0.560805349284928,131,"ice_free","3"
"427",1999,-164.307501636296,57.7269206915504,-45.8220847384838,141,-99.8856875,0.591190790668119,132,"ice_full","2"
"428",1999,-163.520603820569,57.7364489397516,-49.8640203389888,133,-100.276330555556,0.611691923868313,120,"ice_full","2"
"429",1999,-162.518194761534,57.7121146957583,-46.8828819527492,125,-125.141495833333,0.63024537037037,120,"ice_full","2"
"430",1999,-161.51519010137,57.7535692542322,-40.3131097271147,133,-148.712454166667,0.662958284081954,124,"ice_full","2"
"431",1999,-160.480744005619,57.7868057723261,-46.4885599075066,133,-154.857413888889,0.734688170077973,125,"ice_full","3"
"432",1999,-159.519359912451,57.7664925109098,-45.0211170992338,133,-151.937902777778,0.759153793461829,128,"ice_full","2"
"437",1999,-173.520345282675,58.2419528313993,-122.513868708249,125,-64.8162097222222,0.053095217931346,112,"ice_full","8"
"438",1999,-172.483433708668,58.2157859929159,-120.801833482786,125,-60.8797888888889,0.122513342696629,119,"ice_full","8"
"439",1999,-171.495974373025,58.20585851682,-101.071243834854,125,-71.3286180555556,0.214633470695971,121,"ice_full","6"
"440",1999,-170.477377022957,58.2339241637822,-90.0202638343834,125,-63.0301416666667,0.263053894927536,122,"ice_full","6"
"441",1999,-169.549033675044,58.2154105498438,-79.305938641364,125,-57.7307,0.269515472709552,125,"ice_full","6"
"442",1999,-168.510412432188,58.2107484151012,-70.4882524551389,125,-64.3626652777778,0.403261476608187,125,"ice_full","6"
"443",1999,-167.561250024084,58.2061227119875,-55.8678319476569,165,-75.1796972222222,0.566700231481482,128,"ice_free","6"
"444",1999,-166.500596830049,58.2872547567728,-50.8900692745511,133,-83.4045055555556,0.698428703703704,130,"ice_full","2"
"445",1999,-165.533429991907,58.2838685210928,-48.0685413773115,133,-87.1122736111111,0.748166886574074,130,"ice_full","2"
"446",1999,-164.422688022589,58.2693405882827,-41.3968942302019,133,-90.3456583333333,0.723450680272109,128,"ice_full","2"
"447",1999,-163.475961411844,58.2165922609514,-38.2823206326556,125,-94.5779583333333,0.700197513524761,119,"ice_full","2"
"448",1999,-162.426259848736,58.2677093991736,-40.7960811137743,125,-110.945997222222,0.690426353663446,122,"ice_full","2"
"459",1999,-173.495659767477,58.7613533346166,-132.703408774402,125,-95.9349111111111,0.184303864960466,119,"ice_full","8"
"460",1999,-172.495523413367,58.7892015428008,-102.396782577301,125,-90.1400152777778,0.275608622062923,123,"ice_full","8"
"461",1999,-171.478753315778,58.7422284525078,-93.9137631048245,125,-79.1313791666667,0.392730335311039,133,"ice_full","6"
"462",1999,-170.592939901926,58.7333710445063,-103.513175757033,141,-71.1756361111111,0.48216588764245,134,"ice_full","6"
"463",1999,-169.514092917797,58.7068710099408,-90.730114132537,141,-72.2694486111111,0.559765242837177,136,"ice_full","6"
"464",1999,-168.535484719145,58.7084087364099,-58.2450005152222,141,-72.2466027777778,0.661557848736587,137,"ice_full","7"
"465",1999,-167.720588899527,58.6770704629302,-50.0044258754284,141,-70.5452166666667,0.715930752096436,136,"ice_full","7"
"466",1999,-166.525661245625,58.6004240304664,-44.7297410443962,165,-72.1431305555556,0.754171185007123,134,"ice_free","7"
"467",1999,-165.34777470109,58.8150485133342,-32.1262786000764,133,-77.7777430555556,0.751114537037037,130,"ice_full","2"
"468",1999,-164.534568741527,58.7689938520981,-31.2963132933961,133,-77.6732527777778,0.725385453605201,124,"ice_full","2"
"469",1999,-163.585277007154,58.7495640194847,-26.1184523854541,133,-88.2523972222222,0.688717707061457,121,"ice_full","2"
"475",1999,-176.495488501176,59.1983571979375,-147.96462942829,133,-99.4967986111111,0.167825032734755,129,"ice_full","8"
"476",1999,-175.492653655414,59.2678382965767,-132.231819022552,125,-105.242686111111,0.206192376842862,133,"ice_full","8"
"477",1999,-174.506431276882,59.2731404094284,-115.178877813752,125,-108.09285,0.252228265107212,125,"ice_full","8"
"478",1999,-173.550233927602,59.2350951888634,-130.368204169098,125,-93.7108916666667,0.317677328843996,129,"ice_full","8"
"479",1999,-172.620433581055,59.2058310362474,-94.4352218705132,141,-74.9832486111111,0.42362953042328,135,"ice_full","9"
"480",1999,-171.552395672053,59.1575959011143,-66.2987743730608,141,-71.5573861111111,0.573825199030807,137,"ice_full","9"
"481",1999,-170.658452066718,59.1898232687404,-81.5502584535704,141,-67.484925,0.681294828103567,138,"ice_full","6"
"482",1999,-169.472311752047,59.1860746348443,-63.6203029590909,141,-66.7733013888889,0.743399409826493,141,"ice_full","6"
"483",1999,-168.662208157413,59.168385836075,-47.9727007438417,141,-64.2919138888889,0.745183955439815,142,"ice_full","7"
"484",1999,-167.482441811128,59.2010156114896,-41.0288825757576,141,-63.5603541666667,0.713356685099451,138,"ice_full","7"
"485",1999,-166.418269903706,59.3025833804854,-31.0267961303173,141,-62.9382916666667,0.692038866843034,135,"ice_full","7"
"486",1999,-165.423620617313,59.1808200389866,-24.5279228236009,165,-66.638475,0.702737882653061,128,"ice_free","7"
"487",1999,-164.483368535649,59.2096909044763,-23.4518202771897,157,-79.5067361111111,0.701579610538373,127,"ice_free","2"
"491",1999,-177.453743132753,59.7747404906937,-160.132144930127,141,-106.064323611111,0.254828143274854,125,"ice_full","8"
"492",1999,-176.570927926495,59.6991146627856,-126.858015163556,141,-112.02175,0.333297905643739,135,"ice_full","8"
"493",1999,-175.411001256312,59.6623341209105,-122.059602396812,141,-110.952241666667,0.373567118812738,137,"ice_full","8"
"497",1999,-171.32697861608,59.6434907431526,-83.3905850540806,141,-60.4291958333333,0.710900255947004,153,"ice_full","9"
"498",1999,-170.505181617393,59.6808585468716,-62.2773308227776,141,-59.0983222222222,0.775492277466542,149,"ice_full","9"
"499",1999,-169.655192941651,59.6862835418013,-58.8975563909774,165,-57.3408652777778,0.782645412457912,151,"ice_full","9"
"501",1999,-167.434336867812,59.763085721601,-31.6953106697224,141,-66.0919222222222,0.667018366727383,152,"ice_full","7"
"505",1999,-177.566620527995,60.2251146426443,-145.111523813525,141,-91.5268375,0.386182346261356,136,"ice_full","8"
"506",1999,-176.627811039349,60.2170369863902,-136.149664750958,141,-99.3877722222222,0.459352498331665,141,"ice_full","8"
"507",1999,-175.606492660588,60.2236875539515,-120.690890259895,141,-88.3509125,0.536315888805472,141,"ice_full","8"
"508",1999,-174.468586688834,60.2242446511697,-104.317998312205,141,-74.5925402777778,0.606486809726393,141,"ice_full","9"
"509",1999,-173.644386297362,60.1492635723815,-81.681858971989,141,-58.6584388888889,0.634283449074074,150,"ice_full","9"
"510",1999,-172.339746193126,60.2707426548778,-49.9949988035415,157,-51.7972539236718,0.71830098192951,154,"ice_full","9"
"511",1999,-171.590486775853,60.2641324591455,-56.3871765861886,157,-53.7159194444444,0.806296773956496,156,"ice_full","9"
"512",1999,-170.873089253141,60.2326481472463,-65.380081300813,157,-51.9713486111111,0.814091970121382,149,"ice_full","9"
"514",1999,-168.53035845011,60.4127307599273,-39.5648967551622,165,-53.2314541666667,0.769831417289138,149,"ice_full","11"
"515",1999,-167.415021795976,60.3207210741545,-30.7236842105263,165,-63.1393507453088,0.652624231481482,155,"ice_full","11"
"519",1999,-178.462740123554,60.6992872052661,-182.69387157263,133,-89.3534013888889,0.485837404927249,142,"ice_full","8"
"520",1999,-177.650810728446,60.6313734102356,-149.646256082246,157,-88.3078791666667,0.556544540895062,150,"ice_full","8"
"525",1999,-172.546929617052,60.8158573104655,-60.8803666702666,157,-44.3390241337592,0.810597714348206,157,"ice_full","9"
"526",1999,-171.60079683042,60.5597407677594,-55.0294117647059,165,-42.6821486111111,0.832443016975309,150,"ice_full","9"
"529",1999,-168.47627388548,60.6717987278786,-37.6225966562173,165,-41.9029583333333,0.791938391101278,143,"ice_free","11"
"534",1999,-178.592608248882,61.1604008120349,-167.097738603989,157,-79.5721027777778,0.692102999450722,148,"ice_full",NA
"535",1999,-177.482024302525,61.2420697029361,-130.256375983284,157,-71.8337111111111,0.728045129162776,149,"ice_full","8"
"536",1999,-176.509450155003,61.2451243254496,-114.471175068421,157,-64.5506652777778,0.783101343721771,153,"ice_full","8"
"537",1999,-175.668402989705,61.1918377876282,-78.2239583333333,157,-57.3273472222222,0.837655788919,153,"ice_full","8"
"538",1999,-174.371755971668,61.2610638063861,-75.7877530044276,157,-49.7230152777778,0.863154650331226,153,"ice_full","10"
"539",1999,-173.477930675222,61.2555515204735,-65.6127394906716,157,-45.6445916666667,0.851303005642361,158,"ice_full","10"
"541",1999,-171.487808849193,61.4128057691786,-74.5407407407407,141,-34.4725069444444,0.854070653064569,143,"ice_full","10"
"542",1999,-170.916667938232,61.4791641235352,-60.5,141,-28.01285,0.842106781167328,142,"ice_full","10"
"544",1999,-168.321759275406,61.3217565748427,-33.5714285714286,165,-30.0685305555556,0.797323427594261,141,"ice_free","11"
"545",1999,-167.249131202698,61.21477943375,-22.610119047619,165,-53.3276986111111,0.717483848510164,163,"ice_full","11"
"548",1999,-178.48405065292,61.7400005466335,-133.586080586081,157,-58.1542138888889,0.799196031212664,154,"ice_full",NA
"549",1999,-177.382756821653,61.6695453833181,-120.708591903073,157,-55.7408388888889,0.82187884557945,154,"ice_full",NA
"550",1999,-176.527012754968,61.7211015022407,-106.122940207156,157,-50.3292708333333,0.844955551821983,154,"ice_full","8"
"551",1999,-175.407499847412,61.8437473551432,-89.4152777777778,157,-42.6919722222222,0.858028775218308,153,"ice_full","10"
"552",1999,-174.392661298917,61.821977718055,-65.8824900309624,157,-36.7043777777778,0.86091358965673,153,"ice_full","10"
"553",1999,-173.534834945253,61.7210984643624,-68.3092385350794,157,-36.3026236111111,0.840464444444444,155,"ice_full","10"
"554",1999,-172.422782644787,61.7468581969202,-64.0509392568216,157,-34.6266902777778,0.81962200767841,153,"ice_full","10"
"555",1999,-171.435680376391,61.8114740312216,-60.6969298245614,141,-27.2688444444444,0.828120790314651,143,"ice_full","10"
"556",1999,-170.566115347325,61.8382915636611,-48.4207279972562,141,-14.1009458333333,0.842406850137174,138,"ice_full","10"
"557",1999,-169.663656120481,61.880388543755,-42.0812466805347,141,-6.26523611111111,0.825333354967117,137,"ice_full","10"
"561",1999,-179.785026726899,62.3042842744083,-117.739227207977,157,-52.4247930555556,0.832366525423729,148,"ice_full",NA
"564",1999,-176.354031578194,62.1574052412315,-100.106270170586,157,-44.6095972222222,0.848447524788568,157,"ice_full",NA
"565",1999,-175.471987370467,62.2366082163068,-83.0253874463,157,-37.9695430555556,0.849053203997648,156,"ice_full","10"
"566",1999,-174.50778390031,62.2802586248287,-70.0326548843498,157,-33.6820347222222,0.837247393554972,157,"ice_full","10"
"567",1999,-173.598519077642,62.2402638275288,-57.7730912877972,157,-35.0831847222222,0.831185046296296,155,"ice_full","10"
"570",1999,-170.456410517837,62.1537749566265,-44.6287563131313,141,-13.1925958333333,0.779110510973937,138,"ice_full","10"
"571",1999,-169.361345983747,62.2094295783529,-37.6867091365754,133,-5.74286805555555,0.800972177274362,133,"ice_full","10"
"572",1999,-168.567779075191,62.2902472952949,-32.4079922684941,133,-1.47513611111111,0.825659369488536,135,"ice_full","11"
"576",1999,-178.612900515827,62.8518782887381,-92.1326155877239,157,-46.9366555555556,0.837546143250689,151,"ice_full",NA
"577",1999,-177.418144964403,62.69771246141,-108.283870967742,157,-43.4586319444444,0.827119350749559,156,"ice_full",NA
"578",1999,-176.498774528503,62.7427976972917,-97.1139705882353,157,-35.6732805555556,0.832698754140319,153,"ice_full",NA
"581",1999,-173.541618746628,62.727990115387,-65.1023138135525,157,-29.2878486111111,0.802902644960534,152,"ice_full","10"
"585",1999,-169.412286007052,62.7803648847557,-31.1136927252746,141,-12.7209353598299,0.708707844886171,139,"ice_full","10"
"586",1999,-168.442348783802,62.7470467966738,-29.0852882507425,141,-10.6992722222222,0.813532269367992,139,"ice_full","11"
"590",1999,-179.610231902951,63.2840675075203,-79.6907089792217,165,-29.4240583333333,0.816647863700565,148,"ice_full",NA
"591",1999,-178.531606612094,63.2585220878362,-94.3762758707098,157,-33.7158041666667,0.817377507716049,150,"ice_full",NA
"592",1999,-177.78707140968,63.3630633073695,-99.4296218487395,157,-42.7808319444444,0.831926177942055,154,"ice_full",NA
"593",1999,-176.261087451511,63.3122428152296,-89.445,157,-32.3588805555556,0.819044466845878,154,"ice_full",NA
"596",1999,-173.333278262387,63.3507894646133,-76.3339818376475,149,-17.2903805555556,0.78647535035035,141,"ice_full","12"
"597",1999,-172.539087044579,63.3105756255492,-57.8790268993273,149,-17.4085472222222,0.729422342024042,144,"ice_full","12"
"598",1999,-171.670290974187,63.2105072115564,-48.1838608374785,141,-20.2458436229913,0.501679407051282,160,"ice_full","12"
"601",1999,-168.438616397576,63.2025681965415,-26.7347682977867,157,-19.0683220944594,0.794212473652514,153,"ice_full","12"
"602",1999,-167.598454291315,63.2204554264749,-26.3021839716965,157,-38.3078152777778,0.850390399703138,161,"ice_full","14"
"605",1999,-179.348913528333,63.7460449334233,-70.420292198778,149,-23.4052416666667,0.83156498015873,149,"ice_full",NA
"606",1999,-178.736161517052,63.8142580112941,-76.58706637976,165,-28.5357972222222,0.812297907021605,150,"ice_full",NA
"607",1999,-177.727999683502,63.7886616594418,-76.5619216501569,165,-39.3960763888889,0.805999243951613,154,"ice_full",NA
"612",1999,-172.557945747148,63.7503262612237,-53.936656537878,165,-14.3852375,0.66195934361268,148,"ice_full","12"
"613",1999,-171.553051179048,63.8469734968272,-29.8039937878429,157,-14.3934774498493,0.642382162644202,152,"ice_full","12"
"614",1999,-170.401393269306,63.8604531075639,-33.478855172132,141,-19.3984427757075,0.644937805555556,155,"ice_full","12"
"615",1999,-169.59151682089,63.8060482599016,-29.7237945411142,141,-18.3247333333333,0.818569863662875,157,"ice_full","12"
"616",1999,-168.434105318475,63.7535001839301,-28.1234846413271,157,-20.3270888888889,0.858683701090203,154,"ice_full","14"
"617",1999,-167.586458991054,63.8151241338525,-26.4010680853234,165,-38.2413319444444,0.862592206790123,162,"ice_full","14"
"620",1999,-179.267312284853,64.192217136241,-68.5393181945849,157,-21.1313138888889,0.824173055931948,153,"ice_full",NA
