Lipid_WWT_g,Lipid_WWT_mg,year,Internal_Standard_Added_ug,Total_FA_Conc,Total_FA_extract,vial_id,cruise,gis_station,area_swept,cpue,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,process_date,notes,maturity,mid_latitude,mid_longitude,bottom_depth,gear_temperature,region,lme,DWT_WWT,Perc_DWT,Total_FA,WWT_DWT
0.34,337.6,2021,1506,85.88,28991.43,VA-56,202101,M-21,0.01310937946425855,23265.784687334202,94,129,1,86.1,16.52,242,0.3192,0.1002,,,0,58.98934,-170.47748,72,2.8,3,EBS,0.31390977443609025,31.390977443609025,273.5817964071856,3.18562874251497
0.41,408.7,2021,1505,99.85,40807.05,VA-57,202101,P-21,0.0147210003748203,4483.39095982162,94,132,1,81.6,14.66,198,0.3348,0.1169,,,0,59.99164,-170.63108,65,3.3,4,EBS,0.3491636798088411,34.91636798088411,285.9690333618477,2.8639863130881094
0.39,386.2,2021,1505,59.6,23017.15,VA-58,202101,R-23,0.0139672195099437,1933.0977064388412,94,138,1,89.9,16.71,NA,0.308,0.0609,,,0,60.68044,-172.11475,61,1.9,4,EBS,0.19772727272727275,19.772727272727273,301.4252873563218,5.057471264367816
0.48,475.3,2021,1505,80.36,38193.33,VA-59,202101,P-21,0.0147210003748203,4483.39095982162,94,132,1,85.27,14.66,NA,0.3338,0.107,,,0,59.99164,-170.63108,65,3.3,4,EBS,0.32055122828040744,32.055122828040744,250.69315887850468,3.119626168224299
0.35,352.7,2021,1506,90.67,31980.72,VA-60,202101,M-21,0.01310937946425855,23265.784687334202,94,129,1,88.17,17.31,252,0.3325,0.101,,,0,58.98934,-170.47748,72,2.8,3,EBS,0.3037593984962406,30.37593984962406,298.4928217821782,3.292079207920792
0.4,404.9,2021,1505,96.38,39026.11,VA-61,202101,M-25,0.014457343432455,1106.7040134138283,94,165,1,95.84,17.7,NA,0.3344,0.1133,,,0,58.98877,-173.07986,107,2.7,5,EBS,0.33881578947368424,33.881578947368425,284.4613592233009,2.9514563106796117
0.41,406.7,2021,1505,201.87,82100.33,VA-62,202101,S-28,0.0143244504999915,12007.441402384131,94,174,1,76.9,14.61,184,0.3428,0.1536,,,0,61.00998,-175.54969,102,1.5,5,EBS,0.4480746791131855,44.80746791131855,450.52757812500005,2.2317708333333335
0.38,384.2,2021,1505,98.1,37688.87,VA-63,202101,S-28,0.0143244504999915,12007.441402384131,94,174,1,94.07,18.2,286,0.3226,0.1085,,,0,61.00998,-175.54969,102,1.5,5,EBS,0.33632982021078733,33.63298202107873,291.6779723502304,2.973271889400922
0.31,311.4,2021,1505,14.8,4609.59,VA-64,202101,N-26,0.0149145113304957,268.1951765875963,94,167,2,58.17,0,62,0.4553,0.0923,,,0,59.32609,-173.80514,111,2.6,5,EBS,0.2027234790248188,20.27234790248188,73.00585048754063,4.932827735644637
0.31,307.9,2021,1505,35.67,10983.02,VA-65,202101,R-27,0.01460712459271725,17183.39556884059,94,172,1,80.97,15.04,216,0.3321,0.0699,,,0,60.6563,-174.82539,98,1.8,4,EBS,0.2104787714543812,21.04787714543812,169.47077253218885,4.75107296137339
0.35,351,2021,1505,90.58,31792.58,VA-66,202101,S-28,0.0143244504999915,12007.441402384131,94,174,1,91.41,16.21,262,0.3013,0.0923,,,0,61.00998,-175.54969,102,1.5,5,EBS,0.3063391968138068,30.63391968138068,295.68530877573136,3.2643553629469126
0.41,414.6,2021,1505,79.62,33012.11,VA-67,202101,S-27,0.0138148309880724,13101.86133701337,94,173,1,87.1,16.7,244,0.3173,0.0917,,,0,60.98117,-174.87678,92,1.7,4,EBS,0.28900094547746613,28.900094547746612,275.5008287895311,3.4601962922573613
0.4,403.5,2021,1505,180.03,72641.59,VA-68,202101,I-23,0.0161050665196872,2607.874978265892,94,151,1,90.42,17.36,NA,0.4018,0.1666,,,0,57.6774,-171.52829,99,3.6,2,EBS,0.4146341463414634,41.46341463414634,434.19,2.411764705882353
0.36,358.3,2021,1505,114.08,40874.65,VA-69,202101,S-27,0.0138148309880724,13101.86133701337,94,173,1,88.44,16.01,228,0.3081,0.1059,,,0,60.98117,-174.87678,92,1.7,4,EBS,0.34371957156767285,34.37195715676729,331.8984702549575,2.909348441926346
0.38,384.8,2021,1505,197.76,76099.7,VA-70,202101,I-23,0.0161050665196872,2607.874978265892,94,151,1,82.59,15.09,218,0.3182,0.1455,,,0,57.6774,-171.52829,99,3.6,2,EBS,0.4572595851665619,45.72595851665619,432.48956701030926,2.186941580756014
0.44,437.1,2021,1505,123.02,53772.85,VA-71,202101,I-23,0.0161050665196872,2607.874978265892,94,151,1,92.65,17.76,NA,0.4269,0.1574,,,0,57.6774,-171.52829,99,3.6,2,EBS,0.36870461466385573,36.87046146638557,333.654625158831,2.7121982210927573
0.31,314.7,2021,1505,40.54,12756.81,VA-72,202101,S-27,0.0138148309880724,13101.86133701337,94,173,1,88.1,15.11,248,0.3653,0.0813,,,0,60.98117,-174.87678,92,1.7,4,EBS,0.222556802627977,22.2556802627977,182.15574415744157,4.493234932349324
0.48,482.2,2021,1505,200.6,96727.04,VA-73,202101,J-23,0.0148162613501859,6276.8871176015755,94,150,1,88.57,16.62,264,0.3374,0.1483,,,0,58.00583,-171.59305,98,3.3,2,EBS,0.43953764078245405,43.953764078245406,456.3886716115981,2.275118004045853
0.31,313,2021,1505,255.74,80045.34,VA-74,202101,Q-28,0.01431919816639125,9846.920083202891,94,176,1,86.91,16.81,NA,0.39,0.1915,,,0,60.33854,-175.38804,111,2,5,EBS,0.491025641025641,49.1025641025641,520.8281984334204,2.0365535248041775
0.35,354.9,2021,1505,123.83,43947.49,VA-75,202101,S-28,0.0143244504999915,12007.441402384131,94,174,1,88.57,17.21,NA,0.3302,0.1075,,,0,61.00998,-175.54969,102,1.5,5,EBS,0.3255602665051484,32.55602665051484,380.3596837209302,3.0716279069767443
0.36,357.4,2021,1505,172.44,61629.08,VA-76,202101,I-23,0.0161050665196872,2607.874978265892,94,151,1,84.43,14.19,NA,0.3592,0.1469,,,0,57.6774,-171.52829,99,3.6,2,EBS,0.40896436525612473,40.89643652561247,421.65042886317224,2.445200816882233
0.43,425.2,2021,1505,58.42,24841.01,VA-77,202101,R-28,0.01512279267043545,4033.646518162809,94,175,1,88.19,17.38,272,0.3324,0.0777,,,0,60.68122,-175.45864,107,1.7,5,EBS,0.2337545126353791,23.37545126353791,249.92030888030882,4.277992277992277
0.56,557.3,2021,1505,181.84,101337.88,VA-78,202101,J-23,0.0148162613501859,6276.8871176015755,94,150,1,82.17,15.3,NA,0.3338,0.1519,,,0,58.00583,-171.59305,98,3.3,2,EBS,0.4550629119233074,45.506291192330735,399.59310072416065,2.1974983541803814
0.42,417.3,2021,1505,59.84,24970.84,VA-79,202101,S-27,0.0138148309880724,13101.86133701337,94,173,1,85.24,16.81,256,0.3229,0.0848,,,0,60.98117,-174.87678,92,1.7,4,EBS,0.26262000619386805,26.262000619386804,227.85773584905664,3.8077830188679247
0.39,393.4,2021,1505,82.71,32536.97,VA-80,202101,S-27,0.0138148309880724,13101.86133701337,94,173,1,95.27,17.11,288,0.3534,0.1063,,,0,60.98117,-174.87678,92,1.7,4,EBS,0.30079230333899265,30.079230333899265,274.97379115710254,3.324553151458137
0.48,477.8,2021,1505,151.16,72225.66,VA-81,202101,I-23,0.0161050665196872,2607.874978265892,94,151,1,93.23,16.84,NA,0.3314,0.1285,,,0,57.6774,-171.52829,99,3.6,2,EBS,0.38774894387447195,38.7748943874472,389.8398754863813,2.5789883268482487
0.31,313.4,2021,1506,162.34,50876.63,VA-82,202101,F-24,0.0080819900610075,1361.0509190144612,94,153,1,91.89,NA,336,0.3115,0.1141,,,NA,56.6693,-171.95965,126,4.1,6,EBS,0.36629213483146067,36.62921348314607,443.19815950920247,2.7300613496932518
0.34,335.6,2021,1506,209.85,70424.41,VA-83,202101,Q-27,0.01437836162994,482359.6838431265,94,171,1,82.86,14.37,NA,0.3548,0.1631,,,0,60.31753,-174.70464,103,1.9,5,EBS,0.459695603156708,45.9695603156708,456.49773145309626,2.175352544451257
0.37,371.1,2021,1506,258.49,95925.77,VA-84,202101,J-23,0.0148162613501859,6276.8871176015755,94,150,1,88.2,16,262,0.3618,0.1701,,,0,58.00583,-171.59305,98,3.3,2,EBS,0.47014925373134325,47.014925373134325,549.804126984127,2.126984126984127
0.32,322.1,2021,1505,238.35,76771.23,VA-85,202101,J-23,0.0148162613501859,6276.8871176015755,94,150,1,96.1,19.31,NA,0.451,0.21,,,0,58.00583,-171.59305,98,3.3,2,EBS,0.46563192904656314,46.56319290465631,511.88500000000005,2.1476190476190475
0.36,361.3,2021,1505,77.5,27999.36,VA-86,202101,S-27,0.0138148309880724,13101.86133701337,94,173,1,94.41,17.11,302,0.3228,0.0959,,,0,60.98117,-174.87678,92,1.7,4,EBS,0.29708798017348204,29.708798017348204,260.86548488008344,3.3660062565172053
0.35,348.8,2021,1506,230.04,80238.82,VA-87,202101,Q-27,0.01437836162994,482359.6838431265,94,171,1,83.53,15.69,228,0.3709,0.1692,,,0,60.31753,-174.70464,103,1.9,5,EBS,0.45618765165812886,45.61876516581289,504.266170212766,2.192080378250591
0.35,353.5,2021,1506,227.5,80422.48,VA-88,202101,J-23,0.0148162613501859,6276.8871176015755,94,150,1,90.11,17.72,270,0.2452,0.1175,,,0,58.00583,-171.59305,98,3.3,2,EBS,0.4792006525285481,47.92006525285481,474.7489361702128,2.086808510638298
0.21,211,2021,1505,162,34181.95,VA-89,202101,F-24,0.0080819900610075,1361.0509190144612,94,153,1,92.21,NA,284,0.2657,0.1092,,,NA,56.6693,-171.95965,126,4.1,6,EBS,0.41098983816334217,41.09898381633422,394.17032967032964,2.433150183150183
0.45,451,2021,1505,53.4,24083.12,VA-90,202101,R-28,0.01512279267043545,4033.646518162809,94,175,1,93.37,17.21,306,0.3059,0.0772,,,0,60.68122,-175.45864,107,1.7,5,EBS,0.2523700555737169,25.23700555737169,211.5940414507772,3.9624352331606216
0.36,363.8,2021,1505,271.59,98805.88,VA-91,202101,S-29,0.0140027161303062,6855.812765655255,94,188,1,92.83,16.83,NA,0.3409,0.1576,,,0,60.97676,-176.26886,113,1.6,5,EBS,0.46230566148430624,46.230566148430626,587.4684708121827,2.1630710659898478
0.33,330.3,2021,1506,261.39,86337.84,VA-92,202101,R-30,0.015826343849514,8909.196043047546,94,186,1,78.6,15.11,204,0.3191,0.155,,,0,60.65664,-176.79445,129,1.9,5,EBS,0.4857411469758696,48.574114697586964,538.1261225806452,2.0587096774193547
0.39,388.2,2021,1505,263.75,102387.8,VA-93,202101,Q-28,0.01431919816639125,9846.920083202891,94,176,1,82.22,17.61,264,0.4036,0.201,,,1,60.33854,-175.38804,111,2,5,EBS,0.49801783944499506,49.801783944499505,529.5995024875622,2.007960199004975
0.39,385.6,2021,1506,245.28,94581.13,VA-94,202101,P-28,0.0137356474306392,7644.342979114581,94,177,1,89.92,17,282,0.3921,0.2008,,,0,60.01147,-175.26673,117,2.3,5,EBS,0.5121142565672022,51.21142565672022,478.9556175298805,1.9526892430278884
0.4,403.3,2021,1505,187.64,75673.93,VA-95,202101,Q-28,0.01431919816639125,9846.920083202891,94,176,1,81.11,15.3,200,0.3631,0.1609,,,0,60.33854,-175.38804,111,2,5,EBS,0.44312861470669235,44.31286147066923,423.44365444375387,2.256681168427595
0.46,457.9,2021,1505,175.38,80307.88,VA-96,202101,Q-28,0.01431919816639125,9846.920083202891,94,176,1,75.9,13.51,166,0.3262,0.1429,,,0,60.33854,-175.38804,111,2,5,EBS,0.43807480073574495,43.807480073574496,400.342589223233,2.2827151854443666
0.44,436.1,2021,1506,229.16,99937.71,VA-97,202101,P-28,0.0137356474306392,7644.342979114581,94,177,1,83.86,15.96,NA,0.3337,0.158,,,0,60.01147,-175.26673,117,2.3,5,EBS,0.47347917290979924,47.34791729097992,483.99172151898733,2.1120253164556964
0.38,380,2021,1505,93.68,35600.15,VA-98,202101,T-28,0.0116611986968532,7632.148487789411,94,189,1,93.11,16.4,280,0.3874,0.1112,,,0,61.34088,-175.72779,98,1.5,4,EBS,0.28704181724315947,28.704181724315948,326.3635971223022,3.483812949640288
0.32,320.2,2021,1506,224.37,71841.99,VA-99,202101,R-30,0.015826343849514,8909.196043047546,94,186,1,91.37,17.9,308,0.3195,0.137,,,0,60.65664,-176.79445,129,1.9,5,EBS,0.4287949921752739,42.87949921752739,523.2570437956205,2.3321167883211675
0.41,407.2,2021,1505,92.63,37718.53,VA-100,202101,T-28,0.0116611986968532,7632.148487789411,94,189,1,81.47,14.71,198,0.3013,0.0957,,,0,61.34088,-175.72779,98,1.5,4,EBS,0.31762363093262524,31.762363093262525,291.6344723092999,3.1483803552769074
0.32,323.3,2021,1505,101.41,32786.93,VA-101,202101,U-27,0.015346038860724,21438.757127223795,94,191,1,86.61,16.78,208,0.3379,0.1005,,,0,61.65579,-175.08604,85,0.3,4,EBS,0.2974252737496301,29.74252737496301,340.9595920398009,3.3621890547263678
0.53,527.9,2021,1505,92.96,49075.65,VA-102,202101,T-28,0.0116611986968532,7632.148487789411,94,189,1,92.31,17.6,276,0.3199,0.1036,,,0,61.34088,-175.72779,98,1.5,4,EBS,0.3238512035010941,32.38512035010941,287.0454054054054,3.087837837837838
0.36,363.6,2021,1505,94.39,34321.38,VA-103,202101,U-27,0.015346038860724,21438.757127223795,94,191,1,90.77,18.45,302,0.3526,0.1085,,,1,61.65579,-175.08604,85,0.3,4,EBS,0.30771412365286444,30.771412365286444,306.74575115207375,3.2497695852534565
0.37,367.3,2021,1506,89.5,32875.02,VA-104,202101,T-27,0.01418279609780715,5922.6685218288885,94,190,1,87.91,15.98,NA,0.3207,0.0838,,,0,61.3181,-175.00914,87,1.2,4,EBS,0.261303398815092,26.1303398815092,342.513723150358,3.8269689737470167
0.38,384.7,2021,1505,257.69,99134.56,VA-105,202101,R-29,0.014630001326325,29746.57351649869,94,187,1,91.25,17.83,NA,0.3431,0.1662,,,0,60.66565,-176.20071,119,1.9,5,EBS,0.48440687846109,48.440687846109,531.9701504211794,2.064380264741276
0.38,384.1,2021,1505,265.49,101975.61,VA-106,202101,S-29,0.0140027161303062,6855.812765655255,94,188,1,86.66,16.5,NA,0.3077,0.1511,,,0,60.97676,-176.26886,113,1.6,5,EBS,0.49106272343191426,49.10627234319143,540.6437657180675,2.036399735274652
0.38,381,2021,1505,212.87,81104.27,VA-107,202101,R-29,0.014630001326325,29746.57351649869,94,187,1,81.06,15.14,216,0.449,0.2016,,,0,60.66565,-176.20071,119,1.9,5,EBS,0.4489977728285078,44.89977728285078,474.10034722222224,2.2271825396825395
0.33,328.6,2021,1505,267.08,87764.11,VA-108,202101,Q-28,0.01431919816639125,9846.920083202891,94,176,1,85.87,18.34,294,0.3819,0.1929,,,1,60.33854,-175.38804,111,2,5,EBS,0.5051060487038491,50.51060487038491,528.7602488335925,1.979782270606532
0.32,323.6,2021,1506,53.07,17172.18,VA-109,202101,T-27,0.01418279609780715,5922.6685218288885,94,190,1,80.31,13.91,190,0.3291,0.0851,,,0,61.3181,-175.00914,87,1.2,4,EBS,0.2585840170161045,25.85840170161045,205.23310223266748,3.867215041128085
0.38,376,2021,1506,125.77,47288.29,VA-110,202101,T-28,0.0116611986968532,7632.148487789411,94,189,1,82.01,15.97,202,0.322,0.1045,,,0,61.34088,-175.72779,98,1.5,4,EBS,0.3245341614906832,32.45341614906832,387.5400956937799,3.0813397129186604
0.34,341.7,2021,1506,87.27,29819.51,VA-111,202101,T-27,0.01418279609780715,5922.6685218288885,94,190,1,94.01,16.45,NA,0.3635,0.1059,,,0,61.3181,-175.00914,87,1.2,4,EBS,0.29133425034387894,29.133425034387894,299.5528328611898,3.432483474976393
0.43,432.6,2021,1505,153.22,66280.95,VA-112,202101,T-28,0.0116611986968532,7632.148487789411,94,189,1,93.18,18.11,298,0.301,0.1106,,,0,61.34088,-175.72779,98,1.5,4,EBS,0.3674418604651163,36.74418604651163,416.9911392405063,2.721518987341772
0.32,315.5,2021,1505,93.25,29420.24,VA-113,202101,U-27,0.015346038860724,21438.757127223795,94,191,1,94.88,17.64,320,0.4638,0.134,,,0,61.65579,-175.08604,85,0.3,4,EBS,0.2889176369124623,28.89176369124623,322.75634328358205,3.461194029850746
0.38,384.5,2021,1505,245.09,94238.4,VA-114,202101,P-28,0.0137356474306392,7644.342979114581,94,177,1,94.06,17.01,NA,0.3198,0.1583,,,0,60.01147,-175.26673,117,2.3,5,EBS,0.49499687304565354,49.499687304565356,495.13444093493365,2.020214782059381
0.32,315.2,2021,1506,99.32,31306.53,VA-115,202101,T-28,0.0116611986968532,7632.148487789411,94,189,1,90.57,17.67,278,0.327,0.0954,,,0,61.34088,-175.72779,98,1.5,4,EBS,0.291743119266055,29.1743119266055,340.4364779874214,3.427672955974843
0.41,405,2021,1505,183.9,74480.5,VA-116,202101,R-29,0.014630001326325,29746.57351649869,94,187,1,70.75,12.94,138,0.3835,0.167,,,0,60.66565,-176.20071,119,1.9,5,EBS,0.43546284224250326,43.54628422425033,422.3092814371258,2.2964071856287425
0.33,326.6,2021,1505,78.33,25583.18,VA-117,202101,T-27,0.01418279609780715,5922.6685218288885,94,190,1,86.54,16.34,NA,0.3614,0.1054,,,0,61.3181,-175.00914,87,1.2,4,EBS,0.2916436081903708,29.16436081903708,268.5812333965844,3.4288425047438333
0.32,317.3,2021,1505,108.59,34455.41,VA-118,202101,T-27,0.01418279609780715,5922.6685218288885,94,190,1,92.79,15.82,NA,0.3534,0.1145,,,0,61.3181,-175.00914,87,1.2,4,EBS,0.3239954725523486,32.399547255234864,335.1590043668122,3.0864628820960696
0.36,363.3,2021,1506,74.55,27085.26,VA-119,202101,T-27,0.01418279609780715,5922.6685218288885,94,190,1,89.61,17.97,300,0.3643,0.0975,,,0,61.3181,-175.00914,87,1.2,4,EBS,0.26763656327202856,26.763656327202856,278.5493846153846,3.7364102564102564
0.31,313.8,2021,1505,192.15,60295.87,VA-120,202101,Q-28,0.01431919816639125,9846.920083202891,94,176,1,92.31,13,290,0.3282,0.1395,,,0,60.33854,-175.38804,111,2,5,EBS,0.42504570383912255,42.50457038391225,452.06903225806445,2.3526881720430106
0.33,331.8,2021,1505,62.08,20598.62,VA-121,202101,U-26,0.01413347868244125,11249.884304671143,94,192,1,88.64,15.22,256,0.3135,0.0745,,,0,61.66716,-174.47995,77,-0.2,4,EBS,0.2376395534290271,23.763955342902708,261.23597315436245,4.208053691275168
0.38,375.4,2021,1505,112.56,42256.58,VA-122,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,51.91,0,52,0.3085,0.0999,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.3238249594813614,32.38249594813614,347.59519519519523,3.088088088088088
0.45,445.6,2021,1506,112.43,50100.82,VA-123,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,56.09,0,58,0.345,0.1158,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.33565217391304353,33.56521739130435,334.95984455958546,2.9792746113989637
0.34,341.8,2021,1505,110.12,37637.56,VA-124,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,53.58,0,48,0.3188,0.1041,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.3265370138017566,32.65370138017566,337.23588856868395,3.062439961575408
0.33,327.7,2021,1505,169.84,55656.84,VA-125,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,52.48,0,48,0.3101,0.1183,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.381489841986456,38.1489841986456,445.2018934911242,2.621301775147929
0.33,325.6,2021,1506,99.85,32510.44,VA-126,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,49.59,0,44,0.3548,0.109,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.30721533258173617,30.721533258173615,325.01633027522934,3.255045871559633
0.35,345.2,2021,1505,115.42,39843.66,VA-127,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,51.43,0,48,0.3226,0.1363,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.42250464972101676,42.250464972101675,273.18042553191486,2.366837857666911
0.33,325.5,2021,1505,110.09,35835.32,VA-128,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,49.26,0,44,0.332,0.0959,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.288855421686747,28.8855421686747,381.12492179353495,3.461939520333681
0.41,413.3,2021,1505,69.7,28805.1,VA-129,202101,U-26,0.01413347868244125,11249.884304671143,94,192,1,88.35,15.62,234,0.3495,0.087,,,0,61.66716,-174.47995,77,-0.2,4,EBS,0.24892703862660945,24.892703862660944,280.00172413793103,4.017241379310345
0.33,325.6,2021,1506,93.87,30564.69,VA-130,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,46.84,0,36,0.3208,0.095,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.2961346633416459,29.61346633416459,316.98416842105263,3.3768421052631576
0.29,285.2,2021,1505,76.98,21955.39,VA-131,202101,U-27,0.015346038860724,21438.757127223795,94,191,1,91.95,17.73,274,0.2023,0.0597,,,0,61.65579,-175.08604,85,0.3,4,EBS,0.29510627780523974,29.510627780523972,260.855175879397,3.388609715242881
0.39,388.1,2021,1505,47.85,18569.55,VA-132,202101,U-27,0.015346038860724,21438.757127223795,94,191,1,92.47,16.56,248,0.3189,0.081,,,0,61.65579,-175.08604,85,0.3,4,EBS,0.2539981185324553,25.39981185324553,188.38722222222225,3.937037037037037
0.37,369.8,2021,1505,168.86,62445.58,VA-133,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,51.79,0,44,0.3207,0.1258,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.39226691612098535,39.226691612098534,430.47219395866455,2.5492845786963434
0.4,397.3,2021,1506,154.25,61283.72,VA-134,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,55.44,0,62,0.3405,0.1275,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.3744493392070484,37.44493392070484,411.9382352941177,2.670588235294118
0.4,403.1,2021,1505,98.37,39653.8,VA-135,202101,U-26,0.01413347868244125,11249.884304671143,94,192,1,92.23,16.69,NA,0.3432,0.0977,,,0,61.66716,-174.47995,77,-0.2,4,EBS,0.28467365967365965,28.467365967365964,345.5535721596725,3.5127942681678612
0.36,360.7,2021,1505,90.59,32674.63,VA-136,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,46.17,0,36,0.3048,0.1238,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.40616797900262464,40.61679790026246,223.03579967689825,2.4620355411954766
0.34,338.1,2021,1505,90.9,30733.84,VA-137,202101,U-26,0.01413347868244125,11249.884304671143,94,192,1,90.81,16.75,NA,0.3079,0.0937,,,0,61.66716,-174.47995,77,-0.2,4,EBS,0.3043195842806106,30.431958428061062,298.69914621131267,3.286019210245464
0.35,353,2021,1506,124.41,43916.61,VA-138,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,55.61,0,56,0.3342,0.1064,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.31837223219628963,31.837223219628964,390.7690037593985,3.1409774436090228
0.37,370.3,2021,1505,102.77,38056.7,VA-139,202101,U-27,0.015346038860724,21438.757127223795,94,191,1,90.34,17.14,288,0.3762,0.1134,,,0,61.65579,-175.08604,85,0.3,4,EBS,0.3014354066985646,30.14354066985646,340.93539682539677,3.317460317460317
0.4,404,2021,1505,80.06,32343.41,VA-140,202101,U-26,0.01413347868244125,11249.884304671143,94,192,1,82.23,12.79,194,0.3357,0.0893,,,0,61.66716,-174.47995,77,-0.2,4,EBS,0.2660113196306226,26.601131963062258,300.96463605823067,3.759238521836506
0.32,323,2021,1506,148.33,47910.47,VA-141,202101,V-25,0.013597919960526,3750.5736280291503,94,194,2,47.3,0,38,0.3083,0.1127,,,0,61.98327,-173.75066,63,-0.3,4,EBS,0.3655530327602984,36.55530327602984,405.7687577639752,2.7355811889973385
0.33,334.8,2021,1505,122.13,40888.83,VA-142,202101,U-25,0.0144351550563066,2008.984308577284,94,195,2,44.36,0,30,0.3082,0.1041,,,0,61.67059,-173.66495,69,0.3,4,EBS,0.3377676833225179,33.77676833225179,361.57988472622475,2.960614793467819
0.3,302.1,2021,1505,102.61,30997.96,VA-143,202102,U-24,0.0157233683725074,5087.96830963278,94,1,1,52.4,9.51,NA,0.308,0.0993,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.3224025974025974,32.24025974025974,318.26666666666665,3.1017119838872103
0.26,259.1,2021,1505,NA,NA,VA-144,202101,U-25,0.0144351550563066,2008.984308577284,94,195,2,46.55,0,34,0.1933,0.036,,,0,61.67059,-173.66495,69,0.3,4,EBS,0.18623900672529745,18.623900672529743,NA,5.3694444444444445
0.31,308.1,2021,1505,166.9,51422.38,VA-145,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,46.21,0,32,0.1305,0.053900000000000003,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.41302681992337165,41.30268199233716,404.08998144712433,2.4211502782931356
0.32,324,2021,1505,131.02,42451.91,VA-146,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,47.69,0,34,0.3198,0.1136,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.3552220137585992,35.52220137585992,368.83975352112674,2.815140845070422
0.34,335.3,2021,1505,118.75,39816.2,VA-147,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,43.21,0,28,0.3198,0.1089,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.3405253283302064,34.052532833020635,348.7258953168044,2.9366391184573
0.35,347.8,2021,1505,130.13,45260.02,VA-148,202102,U-24,0.0157233683725074,5087.96830963278,94,1,1,62.4,11.21,90,0.3186,0.1135,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.35624607658505963,35.624607658505965,365.28121585903085,2.8070484581497794
0.37,367.6,2021,1505,105.22,38678.59,VA-149,202102,U-24,0.0157233683725074,5087.96830963278,94,1,1,55.49,10.01,NA,0.3116,0.0929,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.29813863928112966,29.813863928112966,352.92305705059204,3.3541442411194833
0.31,313.9,2021,1505,169.98,53356.68,VA-150,202102,U-24,0.0157233683725074,5087.96830963278,94,1,2,43.45,0,28,0.3031,0.1171,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.3863411415374464,38.63411415374464,439.97385140905203,2.588385994876174
0.34,338.8,2021,1505,57.16,19365.03,VA-151,202102,U-24,0.0157233683725074,5087.96830963278,94,1,1,56.11,10,NA,0.3432,0.0778,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.22668997668997667,22.66899766899767,252.15053984575835,4.411311053984576
0.32,317.8,2021,1505,167.53,53240.96,VA-152,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,53.19,0,50,0.305,0.1231,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.4036065573770492,40.36065573770492,415.0824532900081,2.47766043866775
0.31,306.5,2021,1505,156.19,47873.29,VA-153,202102,U-24,0.0157233683725074,5087.96830963278,94,1,1,52.21,8.61,54,0.3488,0.1349,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.3867545871559633,38.67545871559633,403.84782802075614,2.585618977020015
0.35,352.8,2021,1505,117.75,41543.65,VA-154,202101,V-26,0.0143457350607549,22236.57405138316,94,193,2,52.27,0,44,0.3225,0.1114,,,0,62.01599,-174.49611,73,-0.6,4,EBS,0.3454263565891473,34.542635658914726,340.88307899461404,2.8949730700179535
0.37,366.1,2021,1505,65.13,23842.95,VA-155,202102,U-24,0.0157233683725074,5087.96830963278,94,1,1,51.24,8.71,NA,0.2786,0.0767,,,0,61.67323,-173.07778,66,1.1,7,NBS,0.2753050969131371,27.53050969131371,236.57389830508475,3.6323337679269883
